Agency,Agency_Type,Distribution_Channel,Product_Name,Duration,Destination,Net_Sales,Commision,Age
6,1,1,16,23,96,59.4,35.64,29
6,1,1,16,65,32,89.1,53.46,31
6,1,1,16,46,4,69.3,41.58,26
6,1,1,16,62,139,39.6,23.76,31
6,1,1,16,28,129,49.5,29.7,31
6,1,1,16,66,30,148.5,89.1,45
6,1,1,16,5,79,29.7,17.82,30
6,1,1,16,17,4,19.8,11.88,31
6,1,1,16,31,129,79.2,47.52,27
6,1,1,16,68,129,29.7,17.82,37
6,1,1,16,9,4,59.4,35.64,63
6,1,1,16,14,140,128.7,77.22,43
6,1,1,16,32,4,39.6,23.76,30
6,1,1,16,9,138,49.5,29.7,54
6,1,1,16,33,4,69.3,41.58,41
7,1,1,1,200,68,36.0,0.0,36
7,1,1,1,13,88,33.0,0.0,36
7,1,1,1,44,23,112.0,0.0,63
7,1,1,1,23,102,20.0,0.0,36
7,1,1,1,33,79,21.0,0.0,36
7,1,1,1,32,4,24.0,0.0,36
7,1,1,1,4,126,50.0,0.0,36
7,1,1,1,3,79,20.0,0.0,29
7,1,1,1,73,63,35.0,0.0,36
7,1,1,1,7,26,56.0,0.0,36
7,1,1,1,19,140,92.0,0.0,58
7,1,1,1,12,118,20.0,0.0,36
7,1,1,1,13,53,31.0,0.0,36
7,1,1,1,66,60,27.0,0.0,36
7,1,1,1,60,126,25.0,0.0,36
7,1,1,1,17,26,42.0,0.0,36
7,1,1,1,14,4,65.0,0.0,36
7,1,1,1,24,56,30.0,0.0,36
7,1,1,1,40,57,20.0,0.0,50
7,1,1,1,31,91,90.0,0.0,36
7,1,1,1,77,57,31.0,0.0,36
7,1,1,1,11,26,37.0,0.0,36
7,1,1,1,79,126,25.0,0.0,44
7,1,1,1,8,79,20.0,0.0,36
7,1,1,1,48,118,60.0,0.0,36
7,1,1,1,95,129,20.0,0.0,28
7,1,1,1,16,26,49.0,0.0,36
7,1,1,1,53,26,33.0,0.0,36
7,1,1,1,43,26,32.0,0.0,36
7,1,1,1,58,57,20.0,0.0,35
7,1,1,10,119,139,80.0,0.0,36
7,1,1,10,23,26,27.0,0.0,36
7,1,1,10,1,118,10.0,0.0,36
7,1,1,10,6,56,29.0,0.0,36
7,1,1,10,15,79,14.0,0.0,36
7,1,1,10,16,26,20.0,0.0,36
7,1,1,10,6,118,10.0,0.0,36
7,1,1,10,325,140,114.0,0.0,28
7,1,1,10,158,129,10.0,0.0,53
7,1,1,10,38,68,39.0,0.0,36
7,1,1,10,15,26,17.0,0.0,36
7,1,1,10,79,46,26.0,0.0,36
7,1,1,10,12,118,10.0,0.0,36
7,1,1,10,66,26,27.0,0.0,36
7,1,1,10,39,93,63.0,0.0,36
7,1,1,10,5,102,29.0,0.0,36
7,1,1,10,31,79,10.0,0.0,48
7,1,1,10,26,23,80.0,0.0,45
7,1,1,10,16,53,80.0,0.0,36
7,1,1,10,73,79,10.0,0.0,24
7,1,1,10,9,4,10.0,0.0,36
7,1,1,10,32,126,26.0,0.0,36
7,1,1,10,13,26,29.0,0.0,36
7,1,1,10,7,57,17.0,0.0,36
7,1,1,10,12,118,10.0,0.0,36
7,1,1,10,18,53,29.0,0.0,36
7,1,1,10,56,63,25.0,0.0,36
7,1,1,10,87,123,26.0,0.0,36
7,1,1,10,62,129,12.0,0.0,36
7,1,1,10,124,118,28.0,0.0,31
7,1,1,10,13,57,13.0,0.0,36
7,1,1,10,113,40,30.0,0.0,36
7,1,1,10,21,140,10.0,0.0,53
7,1,1,10,1,129,14.0,0.0,68
7,1,1,10,101,126,15.0,0.0,36
7,1,1,10,73,145,16.0,0.0,36
7,1,1,10,23,26,12.0,0.0,41
7,1,1,10,10,79,10.0,0.0,36
7,1,1,10,1,64,16.0,0.0,42
7,1,1,10,6,79,17.0,0.0,36
7,1,1,10,39,102,14.0,0.0,36
7,1,1,10,1,8,10.0,0.0,50
7,1,1,10,2,126,26.0,0.0,36
7,1,1,10,10,118,10.0,0.0,36
7,1,1,10,7,118,76.0,0.0,36
7,1,1,10,31,129,20.0,0.0,38
7,1,1,10,31,129,22.0,0.0,38
7,1,1,10,62,56,30.0,0.0,36
7,1,1,10,6,79,22.0,0.0,51
7,1,1,10,232,139,28.0,0.0,36
7,1,1,10,38,145,10.0,0.0,36
7,1,1,10,18,56,23.0,0.0,36
7,1,1,10,10,56,20.0,0.0,36
7,1,1,10,48,57,10.0,0.0,37
7,1,1,10,10,118,10.0,0.0,36
7,1,1,10,80,57,10.0,0.0,42
7,1,1,10,106,26,128.0,0.0,58
7,1,1,10,59,110,18.0,0.0,36
7,1,1,10,9,68,64.0,0.0,36
7,1,1,10,80,118,10.0,0.0,42
7,1,1,10,4,140,56.0,0.0,36
7,1,1,10,11,68,55.0,0.0,36
7,1,1,10,13,145,59.0,0.0,36
7,1,1,10,18,79,10.0,0.0,36
7,1,1,10,117,57,80.0,0.0,36
7,1,1,10,11,79,10.0,0.0,50
7,1,1,10,73,57,18.0,0.0,30
7,1,1,10,42,102,20.0,0.0,36
7,1,1,10,10,68,80.0,0.0,36
7,1,1,10,7,118,10.0,0.0,28
7,1,1,10,16,140,80.0,0.0,27
7,1,1,0,2,118,20.0,0.0,36
7,1,1,0,35,93,20.0,0.0,36
7,1,1,0,11,118,21.0,0.0,36
7,1,1,0,7,26,27.0,0.0,36
7,1,1,0,3,113,38.0,0.0,48
7,1,1,0,3,118,20.0,0.0,21
7,1,1,0,1,79,20.0,0.0,52
7,1,1,0,1,129,20.0,0.0,36
7,1,1,0,11,118,20.0,0.0,36
7,1,1,0,3,26,22.0,0.0,36
7,1,1,0,2,118,31.0,0.0,36
8,0,1,25,22,56,31.0,12.4,118
10,1,1,25,21,57,61.0,23.18,48
12,0,1,25,8,19,15.0,6.0,43
9,0,1,8,120,129,22.0,7.7,60
9,0,1,8,74,26,35.0,12.25,55
9,0,1,8,55,57,18.0,6.3,36
9,0,1,8,54,63,40.0,14.0,22
9,0,1,8,34,79,18.0,6.3,54
9,0,1,8,1,79,18.0,6.3,65
9,0,1,8,13,53,0.0,9.1,64
9,0,1,8,30,26,44.0,15.4,52
9,0,1,8,266,102,37.0,12.95,27
9,0,1,8,4,79,18.0,6.3,60
9,0,1,8,5,57,18.0,6.3,60
9,0,1,8,101,57,22.0,7.7,46
9,0,1,8,14,79,22.0,7.7,45
9,0,1,8,82,56,69.0,24.15,33
9,0,1,8,9,129,18.0,6.3,38
9,0,1,8,9,79,18.0,6.3,42
9,0,1,8,18,145,22.0,7.7,51
9,0,1,8,4,129,18.0,6.3,46
9,0,1,8,12,79,18.0,6.3,71
9,0,1,8,108,129,22.0,7.7,30
9,0,1,25,40,44,87.0,30.45,38
9,0,1,25,58,91,67.0,23.45,39
9,0,1,25,6,63,36.0,12.6,46
9,0,1,25,32,133,87.0,30.45,32
9,0,1,25,19,86,83.0,29.05,33
5,1,0,12,56,129,29.0,9.57,70
2,0,1,9,34,118,37.05,9.26,31
2,0,1,9,6,118,17.55,4.39,45
2,0,1,9,6,118,17.55,4.39,25
2,0,1,4,369,118,187.85,46.96,41
2,0,1,4,373,118,252.85,63.21,31
6,1,1,16,65,4,138.6,83.16,31
6,1,1,16,23,79,0.0,17.82,31
6,1,1,16,19,79,39.6,23.76,35
6,1,1,16,41,140,69.3,41.58,50
6,1,1,16,24,4,39.6,23.76,31
6,1,1,16,37,79,39.6,23.76,50
6,1,1,16,14,108,0.0,47.52,39
6,1,1,16,39,121,108.9,65.34,31
6,1,1,16,64,125,138.6,83.16,31
6,1,1,16,9,79,39.6,23.76,44
6,1,1,16,5,4,49.5,29.7,37
6,1,1,16,19,79,39.6,23.76,29
6,1,1,16,53,140,99.0,59.4,53
6,1,1,16,104,139,89.1,53.46,45
6,1,1,16,11,140,69.3,41.58,29
6,1,1,16,12,140,69.3,41.58,31
6,1,1,16,15,140,69.3,41.58,59
6,1,1,16,31,139,29.7,17.82,37
6,1,1,16,70,4,59.4,35.64,41
6,1,1,16,6,138,29.7,17.82,31
6,1,1,16,87,122,59.4,35.64,33
6,1,1,16,36,139,69.3,41.58,33
7,1,1,1,8,26,64.0,0.0,36
7,1,1,1,26,26,29.0,0.0,36
7,1,1,1,95,44,85.0,0.0,36
7,1,1,1,19,63,79.0,0.0,55
7,1,1,1,56,79,20.0,0.0,36
7,1,1,1,20,129,24.0,0.0,45
7,1,1,1,79,63,46.0,0.0,42
7,1,1,1,4,57,22.0,0.0,36
7,1,1,1,4,145,71.0,0.0,36
7,1,1,1,10,126,30.0,0.0,33
7,1,1,1,13,126,30.0,0.0,28
7,1,1,1,5,79,20.0,0.0,36
7,1,1,1,37,26,22.0,0.0,36
7,1,1,1,59,57,20.0,0.0,28
7,1,1,1,30,4,42.0,0.0,36
7,1,1,1,56,68,52.0,0.0,36
7,1,1,1,41,122,66.0,0.0,36
7,1,1,1,38,26,35.0,0.0,36
7,1,1,1,36,129,35.0,0.0,36
7,1,1,1,34,23,112.0,0.0,24
7,1,1,1,16,57,20.0,0.0,59
7,1,1,1,11,68,43.0,0.0,36
7,1,1,1,74,91,112.0,0.0,36
7,1,1,1,66,44,78.0,0.0,36
7,1,1,1,32,63,31.0,0.0,36
7,1,1,1,8,4,79.0,0.0,36
7,1,1,1,17,79,20.0,0.0,36
7,1,1,1,58,140,112.0,0.0,30
7,1,1,1,85,48,79.0,0.0,30
7,1,1,1,16,79,20.0,0.0,44
7,1,1,1,79,57,23.0,0.0,39
7,1,1,1,116,118,112.0,0.0,24
7,1,1,1,33,26,55.0,0.0,36
7,1,1,1,6,4,75.0,0.0,36
7,1,1,10,50,132,10.0,0.0,36
7,1,1,10,12,118,10.0,0.0,36
7,1,1,10,25,68,34.0,0.0,36
7,1,1,10,39,79,14.0,0.0,36
7,1,1,10,8,44,80.0,0.0,36
7,1,1,10,25,129,32.0,0.0,36
7,1,1,10,18,57,10.0,0.0,28
7,1,1,10,22,102,14.0,0.0,36
7,1,1,10,5,68,19.0,0.0,36
7,1,1,10,32,116,45.0,0.0,36
7,1,1,10,17,102,18.0,0.0,36
7,1,1,10,17,129,19.0,0.0,46
7,1,1,10,64,57,13.0,0.0,36
7,1,1,10,11,57,24.0,0.0,36
7,1,1,10,83,145,18.0,0.0,36
7,1,1,10,30,57,30.0,0.0,34
7,1,1,10,15,129,10.0,0.0,37
7,1,1,10,18,57,23.0,0.0,36
7,1,1,10,29,63,69.0,0.0,36
7,1,1,10,8,53,38.0,0.0,36
7,1,1,10,16,57,10.0,0.0,40
7,1,1,10,46,79,10.0,0.0,33
7,1,1,10,11,102,27.0,0.0,36
7,1,1,10,309,57,12.0,0.0,36
7,1,1,10,8,129,38.0,0.0,36
7,1,1,10,27,26,11.0,0.0,36
7,1,1,10,91,79,18.0,0.0,23
7,1,1,10,15,118,11.0,0.0,36
7,1,1,10,2,118,19.0,0.0,36
7,1,1,10,182,140,80.0,0.0,29
7,1,1,10,91,79,18.0,0.0,22
7,1,1,10,135,79,10.0,0.0,36
7,1,1,10,9,126,15.0,0.0,36
7,1,1,10,19,88,13.0,0.0,34
7,1,1,10,47,118,45.0,0.0,36
7,1,1,10,8,79,10.0,0.0,26
7,1,1,10,59,118,10.0,0.0,36
7,1,1,10,3,56,0.0,0.0,36
7,1,1,10,2,102,10.0,0.0,36
7,1,1,10,66,129,19.0,0.0,28
7,1,1,10,4,129,17.0,0.0,46
7,1,1,10,8,145,20.0,0.0,36
7,1,1,10,6,145,21.0,0.0,36
7,1,1,10,54,125,80.0,0.0,36
7,1,1,10,46,140,80.0,0.0,29
7,1,1,10,79,118,10.0,0.0,36
7,1,1,10,18,129,20.0,0.0,48
7,1,1,10,66,129,19.0,0.0,28
7,1,1,10,37,53,17.0,0.0,36
7,1,1,10,54,129,16.0,0.0,36
7,1,1,10,54,129,10.0,0.0,36
7,1,1,10,91,139,80.0,0.0,36
7,1,1,10,41,23,34.0,0.0,26
7,1,1,10,10,129,13.0,0.0,36
7,1,1,10,14,57,11.0,0.0,52
7,1,1,0,37,140,90.0,0.0,24
7,1,1,0,5,88,42.0,0.0,36
7,1,1,0,5,102,20.0,0.0,36
7,1,1,0,9,140,20.0,0.0,44
7,1,1,0,10,79,20.0,0.0,36
7,1,1,0,22,140,20.0,0.0,46
7,1,1,0,13,31,29.0,0.0,36
7,1,1,0,17,82,26.0,0.0,36
7,1,1,0,5,79,20.0,0.0,36
8,0,1,25,5,56,31.0,12.4,118
8,0,1,25,20,56,31.0,12.4,118
10,1,1,15,86,91,171.0,64.98,48
12,0,1,25,6,19,15.0,6.0,22
13,0,1,22,17,118,2.44,0.68,48
9,0,1,8,31,102,30.0,10.5,36
9,0,1,8,24,129,22.0,7.7,22
9,0,1,8,108,79,22.0,7.7,30
9,0,1,8,9,102,30.0,10.5,37
9,0,1,8,19,50,61.0,21.35,48
9,0,1,8,173,129,22.0,7.7,34
9,0,1,8,7,129,18.0,6.3,60
9,0,1,8,29,129,18.0,6.3,38
9,0,1,8,5,4,22.0,7.7,44
9,0,1,8,22,4,26.0,9.1,54
9,0,1,8,5,53,22.0,7.7,42
9,0,1,8,51,63,35.0,12.25,43
9,0,1,8,6,26,22.0,7.7,70
9,0,1,8,39,129,22.0,7.7,60
9,0,1,8,19,93,22.0,7.7,36
9,0,1,8,69,129,22.0,7.7,35
9,0,1,25,13,4,58.0,20.3,57
9,0,1,25,24,63,92.0,32.2,41
9,0,1,25,114,140,386.0,135.1,24
4,1,0,15,249,129,58.0,19.14,62
4,1,0,15,249,129,58.0,19.14,63
2,0,1,9,191,118,38.35,9.59,63
2,0,1,9,78,118,44.85,11.21,26
2,0,1,9,34,118,30.55,7.64,31
2,0,1,9,17,118,38.35,9.59,28
2,0,1,9,17,118,38.35,9.59,26
2,0,1,17,50,118,82.55,20.64,28
2,0,1,4,380,118,252.85,63.21,37
2,0,1,4,366,118,252.85,63.21,24
6,1,1,16,106,140,0.0,95.04,42
6,1,1,16,14,4,0.0,17.82,42
6,1,1,16,7,4,29.7,17.82,31
6,1,1,16,24,63,79.2,47.52,35
6,1,1,16,66,79,29.7,17.82,31
6,1,1,16,51,129,69.3,41.58,37
6,1,1,16,18,79,39.6,23.76,53
6,1,1,16,55,96,178.2,106.92,57
6,1,1,16,72,140,19.8,11.88,28
6,1,1,16,25,93,0.0,53.46,25
6,1,1,16,54,93,89.1,53.46,25
6,1,1,16,60,4,0.0,53.46,44
6,1,1,16,23,79,19.8,11.88,42
6,1,1,16,60,4,89.1,53.46,44
6,1,1,16,3,91,29.7,17.82,38
6,1,1,16,67,140,118.8,71.28,43
6,1,1,16,11,4,39.6,23.76,29
6,1,1,16,147,4,79.2,47.52,41
6,1,1,16,41,23,59.4,35.64,56
6,1,1,16,22,79,29.7,17.82,31
6,1,1,16,35,4,69.3,41.58,62
6,1,1,16,41,140,59.4,35.64,33
6,1,1,16,48,140,39.6,23.76,33
6,1,1,16,43,4,59.4,35.64,38
6,1,1,16,10,63,39.6,23.76,34
6,1,1,16,35,41,9.9,5.94,30
6,1,1,16,6,129,49.5,29.7,26
6,1,1,16,16,46,19.8,11.88,34
6,1,1,16,13,108,69.3,41.58,39
7,1,1,1,34,79,20.0,0.0,36
7,1,1,1,10,26,33.0,0.0,36
7,1,1,1,18,56,0.0,0.0,36
7,1,1,1,28,139,94.0,0.0,36
7,1,1,1,15,145,87.0,0.0,36
7,1,1,1,59,26,31.0,0.0,36
7,1,1,1,21,4,59.0,0.0,36
7,1,1,1,23,63,48.0,0.0,36
7,1,1,1,27,118,52.0,0.0,36
7,1,1,1,35,26,38.0,0.0,36
7,1,1,1,49,63,39.0,0.0,36
7,1,1,1,56,129,20.0,0.0,41
7,1,1,1,116,140,112.0,0.0,48
7,1,1,1,244,129,20.0,0.0,36
7,1,1,1,145,102,20.0,0.0,36
7,1,1,1,23,118,66.0,0.0,36
7,1,1,1,26,56,34.0,0.0,36
7,1,1,1,16,129,20.0,0.0,44
7,1,1,1,29,139,108.0,0.0,36
7,1,1,1,4,129,26.0,0.0,36
7,1,1,1,37,118,43.0,0.0,36
7,1,1,1,9,118,24.0,0.0,36
7,1,1,1,30,79,20.0,0.0,30
7,1,1,1,15,129,31.0,0.0,36
7,1,1,1,22,26,38.0,0.0,36
7,1,1,1,28,26,24.0,0.0,36
7,1,1,1,134,91,83.0,0.0,36
7,1,1,1,48,4,29.0,0.0,57
7,1,1,1,24,126,34.0,0.0,36
7,1,1,10,43,102,11.0,0.0,36
7,1,1,10,63,57,10.0,0.0,36
7,1,1,10,112,129,27.0,0.0,36
7,1,1,10,147,140,72.0,0.0,31
7,1,1,10,21,56,13.0,0.0,43
7,1,1,10,30,26,13.0,0.0,36
7,1,1,10,11,53,42.0,0.0,36
7,1,1,10,133,63,28.0,0.0,36
7,1,1,10,17,53,24.0,0.0,36
7,1,1,10,271,102,27.0,0.0,36
7,1,1,10,141,63,46.0,0.0,36
7,1,1,10,141,63,46.0,0.0,36
7,1,1,10,6,118,26.0,0.0,36
7,1,1,10,29,53,13.0,0.0,21
7,1,1,10,48,68,21.0,0.0,36
7,1,1,10,29,88,10.0,0.0,36
7,1,1,10,183,35,80.0,0.0,36
7,1,1,10,20,126,15.0,0.0,43
7,1,1,10,21,56,10.0,0.0,36
7,1,1,10,34,23,34.0,0.0,23
7,1,1,10,29,57,16.0,0.0,23
7,1,1,10,80,139,80.0,0.0,36
7,1,1,10,2,4,36.0,0.0,36
7,1,1,10,56,53,18.0,0.0,36
7,1,1,10,11,53,21.0,0.0,43
7,1,1,10,26,71,74.0,0.0,36
7,1,1,10,16,129,14.0,0.0,25
7,1,1,10,23,26,19.0,0.0,36
7,1,1,10,45,26,29.0,0.0,36
7,1,1,10,9,145,23.0,0.0,36
7,1,1,10,36,91,16.0,0.0,36
7,1,1,10,81,56,10.0,0.0,36
7,1,1,10,4,118,10.0,0.0,42
7,1,1,10,66,79,10.0,0.0,36
7,1,1,10,2,26,27.0,0.0,36
7,1,1,10,61,140,10.0,0.0,30
7,1,1,10,3,118,14.0,0.0,36
7,1,1,10,18,79,10.0,0.0,36
7,1,1,10,42,63,10.0,0.0,25
7,1,1,10,43,140,80.0,0.0,46
7,1,1,0,5,57,20.0,0.0,61
7,1,1,0,1,118,32.0,0.0,36
7,1,1,0,47,57,20.0,0.0,36
7,1,1,0,35,4,20.0,0.0,36
7,1,1,0,11,53,20.0,0.0,22
7,1,1,0,2,102,20.0,0.0,36
7,1,1,0,15,118,22.0,0.0,36
8,0,1,25,6,56,39.0,15.6,118
12,0,1,25,78,19,23.0,9.2,25
12,0,1,25,20,19,31.0,12.4,55
12,0,1,25,4,19,15.0,6.0,55
9,0,1,8,25,56,26.0,9.1,50
9,0,1,8,102,26,40.0,14.0,54
9,0,1,8,172,57,18.0,6.3,33
9,0,1,8,7,129,30.0,10.5,55
9,0,1,8,11,26,26.0,9.1,47
9,0,1,8,266,102,37.0,12.95,32
9,0,1,8,34,129,18.0,6.3,42
9,0,1,8,32,129,30.0,10.5,45
9,0,1,8,39,129,22.0,7.7,60
9,0,1,8,19,53,40.0,14.0,44
9,0,1,8,66,26,63.0,22.05,26
9,0,1,8,87,57,47.0,16.45,48
2,0,1,9,56,118,69.55,17.39,35
2,0,1,9,60,118,30.55,7.64,73
2,0,1,9,15,118,30.55,7.64,28
2,0,1,9,39,118,29.9,7.47,23
2,0,1,9,6,118,0.0,4.39,38
2,0,1,9,28,118,65.65,16.41,65
2,0,1,9,9,118,22.1,5.53,27
2,0,1,9,13,118,30.55,7.64,60
2,0,1,9,14,118,17.55,4.39,40
2,0,1,9,30,118,38.35,9.59,33
2,0,1,9,82,118,69.55,17.39,32
2,0,1,17,14,118,43.55,10.89,47
2,0,1,17,16,118,54.6,13.65,25
2,0,1,4,376,118,187.85,46.96,28
6,1,1,16,2,4,9.9,5.94,65
6,1,1,16,46,139,39.6,23.76,43
6,1,1,16,4,140,29.7,17.82,31
6,1,1,16,35,44,49.5,29.7,45
6,1,1,16,30,41,39.6,23.76,45
6,1,1,16,29,96,99.0,59.4,31
6,1,1,16,42,23,29.7,17.82,50
6,1,1,16,56,41,19.8,11.88,38
6,1,1,16,8,139,19.8,11.88,36
6,1,1,16,51,129,0.0,17.82,46
6,1,1,16,42,59,99.0,59.4,28
6,1,1,16,19,31,9.9,5.94,33
6,1,1,16,275,40,79.2,47.52,31
6,1,1,16,78,140,19.8,11.88,28
6,1,1,16,23,41,29.7,17.82,36
6,1,1,16,82,140,19.8,11.88,28
6,1,1,16,50,4,99.0,59.4,41
6,1,1,16,15,4,69.3,41.58,46
6,1,1,16,7,79,39.6,23.76,38
6,1,1,16,61,55,138.6,83.16,33
6,1,1,16,62,4,59.4,35.64,57
6,1,1,16,89,140,69.3,41.58,28
6,1,1,16,23,139,69.3,41.58,31
6,1,1,16,3,79,9.9,5.94,31
6,1,1,16,47,4,0.0,29.7,34
6,1,1,16,8,79,29.7,17.82,41
6,1,1,16,13,4,39.6,23.76,42
6,1,1,16,21,129,69.3,41.58,31
6,1,1,16,57,61,29.7,17.82,36
6,1,1,16,31,4,19.8,11.88,31
6,1,1,16,62,61,29.7,17.82,26
6,1,1,16,11,79,19.8,11.88,22
6,1,1,16,15,4,19.8,11.88,31
6,1,1,16,24,129,19.8,11.88,29
6,1,1,16,51,54,0.0,71.28,31
7,1,1,1,168,140,102.0,0.0,31
7,1,1,1,177,53,20.0,0.0,36
7,1,1,1,69,26,39.0,0.0,36
7,1,1,1,2,79,20.0,0.0,36
7,1,1,1,14,129,35.0,0.0,36
7,1,1,1,29,140,112.0,0.0,56
7,1,1,1,76,57,20.0,0.0,33
7,1,1,1,19,57,50.0,0.0,54
7,1,1,1,72,102,20.0,0.0,36
7,1,1,1,176,63,45.0,0.0,36
7,1,1,1,263,4,77.0,0.0,36
7,1,1,1,114,139,112.0,0.0,36
7,1,1,1,4,118,20.0,0.0,24
7,1,1,1,41,140,112.0,0.0,45
7,1,1,1,32,102,20.0,0.0,36
7,1,1,1,47,102,20.0,0.0,36
7,1,1,1,49,63,57.0,0.0,36
7,1,1,1,49,140,104.0,0.0,27
7,1,1,1,22,4,42.0,0.0,36
7,1,1,1,44,57,20.0,0.0,31
7,1,1,1,15,123,40.0,0.0,36
7,1,1,1,13,4,32.0,0.0,36
7,1,1,1,4,145,20.0,0.0,36
7,1,1,1,22,57,35.0,0.0,36
7,1,1,1,98,57,34.0,0.0,36
7,1,1,1,54,102,20.0,0.0,36
7,1,1,1,5,145,20.0,0.0,36
7,1,1,1,25,57,20.0,0.0,36
7,1,1,1,20,88,33.0,0.0,36
7,1,1,1,32,102,25.0,0.0,36
7,1,1,1,45,140,50.0,0.0,33
7,1,1,1,113,23,112.0,0.0,37
7,1,1,1,25,126,24.0,0.0,40
7,1,1,1,19,129,50.0,0.0,36
7,1,1,10,11,140,80.0,0.0,36
7,1,1,10,15,57,18.0,0.0,36
7,1,1,10,41,63,10.0,0.0,24
7,1,1,10,13,118,10.0,0.0,36
7,1,1,10,17,63,23.0,0.0,36
7,1,1,10,57,26,23.0,0.0,36
7,1,1,10,77,79,10.0,0.0,42
7,1,1,10,14,26,12.0,0.0,36
7,1,1,10,3,79,10.0,0.0,36
7,1,1,10,57,56,18.0,0.0,36
7,1,1,10,2,4,10.0,0.0,36
7,1,1,10,48,118,39.0,0.0,36
7,1,1,10,6,118,14.0,0.0,52
7,1,1,10,21,68,80.0,0.0,36
7,1,1,10,76,129,38.0,0.0,36
7,1,1,10,28,79,11.0,0.0,43
7,1,1,10,21,79,19.0,0.0,30
7,1,1,10,49,79,10.0,0.0,36
7,1,1,10,23,140,80.0,0.0,24
7,1,1,10,5,57,46.0,0.0,36
7,1,1,10,7,102,57.0,0.0,31
7,1,1,10,7,129,10.0,0.0,20
7,1,1,10,56,102,22.0,0.0,36
7,1,1,10,1,118,11.0,0.0,50
7,1,1,10,31,129,14.0,0.0,50
7,1,1,10,83,118,34.0,0.0,36
7,1,1,10,11,79,10.0,0.0,25
7,1,1,10,5,26,43.0,0.0,36
7,1,1,10,22,4,30.0,0.0,36
7,1,1,10,4,129,11.0,0.0,36
7,1,1,10,5,4,21.0,0.0,36
7,1,1,10,5,53,18.0,0.0,38
7,1,1,10,32,118,10.0,0.0,28
7,1,1,10,2,4,20.0,0.0,36
7,1,1,10,19,139,10.0,0.0,36
7,1,1,10,19,139,10.0,0.0,36
7,1,1,10,46,88,10.0,0.0,33
7,1,1,10,46,88,10.0,0.0,33
7,1,1,10,19,139,10.0,0.0,36
7,1,1,10,19,139,10.0,0.0,36
7,1,1,10,7,79,10.0,0.0,28
7,1,1,10,14,53,20.0,0.0,36
7,1,1,10,33,26,69.0,0.0,36
7,1,1,10,33,26,69.0,0.0,36
7,1,1,10,14,53,21.0,0.0,36
7,1,1,10,21,57,12.0,0.0,23
7,1,1,10,6,77,20.0,0.0,40
7,1,1,10,33,26,69.0,0.0,36
7,1,1,10,6,77,20.0,0.0,40
7,1,1,10,6,77,20.0,0.0,40
7,1,1,10,4,53,28.0,0.0,36
7,1,1,10,7,118,10.0,0.0,36
7,1,1,10,12,57,10.0,0.0,36
7,1,1,10,2,118,10.0,0.0,36
7,1,1,10,7,53,29.0,0.0,36
7,1,1,10,9,57,26.0,0.0,36
7,1,1,10,13,23,24.0,0.0,34
7,1,1,10,13,56,10.0,0.0,23
7,1,1,10,13,68,67.0,0.0,36
7,1,1,10,6,57,19.0,0.0,36
7,1,1,10,67,68,41.0,0.0,36
7,1,1,10,8,126,34.0,0.0,36
7,1,1,10,5,118,10.0,0.0,36
7,1,1,0,37,26,20.0,0.0,36
7,1,1,0,1,4,33.0,0.0,36
7,1,1,0,31,79,20.0,0.0,36
7,1,1,0,62,86,51.0,0.0,36
7,1,1,0,13,118,20.0,0.0,36
7,1,1,0,2,118,37.0,0.0,36
8,0,1,25,8,56,39.0,15.6,118
8,0,1,25,42,56,60.0,24.0,118
8,0,1,25,122,56,31.0,12.4,118
12,0,1,25,6,19,15.0,6.0,30
12,0,1,25,15,19,23.0,9.2,58
9,0,1,8,11,102,30.0,10.5,65
9,0,1,8,22,79,22.0,7.7,37
9,0,1,8,46,26,44.0,15.4,54
9,0,1,8,72,57,22.0,7.7,46
9,0,1,8,2,79,18.0,6.3,59
9,0,1,8,35,88,22.0,7.7,28
9,0,1,8,29,145,22.0,7.7,37
9,0,1,8,4,57,18.0,6.3,29
9,0,1,8,24,53,26.0,9.1,36
9,0,1,25,122,59,49.0,17.15,22
9,0,1,25,34,138,208.0,72.8,48
5,1,0,12,228,129,29.0,9.57,66
1,0,1,25,20,26,51.0,17.85,118
2,0,1,9,44,118,100.1,25.02,32
2,0,1,9,4,118,17.55,4.39,27
2,0,1,9,14,118,61.1,15.28,35
2,0,1,9,26,118,22.1,5.53,63
2,0,1,9,30,118,38.35,9.59,37
2,0,1,9,7,118,23.4,5.85,31
2,0,1,9,5,118,17.55,4.39,28
2,0,1,17,15,118,24.05,6.01,55
2,0,1,17,49,118,82.55,20.64,30
2,0,1,17,6,118,53.95,13.49,22
2,0,1,17,7,118,26.65,6.66,20
2,0,1,17,19,118,0.0,16.09,29
2,0,1,17,45,118,0.0,17.75,37
2,0,1,17,45,118,71.0,17.75,37
2,0,1,4,366,118,252.85,63.21,53
2,0,1,4,397,118,252.85,63.21,34
2,0,1,4,411,118,187.85,46.96,66
2,0,1,3,364,118,389.35,97.34,49
2,0,1,3,365,118,389.35,97.34,59
6,1,1,16,1,4,19.8,11.88,31
6,1,1,16,65,4,79.2,47.52,41
6,1,1,16,17,129,49.5,29.7,31
6,1,1,16,61,129,49.5,29.7,51
6,1,1,16,12,44,59.4,35.64,47
6,1,1,16,58,4,207.9,124.74,64
6,1,1,16,14,121,89.1,53.46,47
6,1,1,16,55,129,39.6,23.76,31
6,1,1,16,18,122,0.0,17.82,34
